date,transactions,active_addresses,hashrate,difficulty,miners_revenue,transaction_volume_btc,price_usd,transaction_volume_usd,utxo_count,total_btc,fees_usd,utxo_creation,daily_btc_mined,block_rewards_usd,cost_per_btc,asic_efficiency_jth,daily_electricity_kwh,daily_electricity_cost,electricity_cost_per_btc
2025-09-30,555361.0,561370.0,1139218156.5902066,142342602928675.6,59806339.233965605,164936.52655913,114309.15041119448,18752461459.12848,168162234.0,19928562.5,369839.2339656,-81728.0,484.375,59436500.00000001,123471.15196689674,15.0,410118536.3724744,20505926.81862372,42334.816657803814
2025-10-01,473880.0,577245.0,1076906913.283782,143468018096518.75,58814143.62506912,154148.00208738,114024.22783550054,17914942537.91964,167971947.0,19929046.875,445924.8750690998,-190287.0,484.375,58368218.75000002,121422.74812917496,15.0,387686488.78216153,19384324.439108077,40019.25045493281
2025-10-02,381586.0,595776.0,1019764936.475331,150839487445891.56,52703238.64085598,154903.1230271,118503.24451752484,18501831007.64977,167862102.0,19929487.5,499207.39085600013,-109845.0,440.625,52204031.249999985,119610.18698633982,15.0,367115377.1311192,18355768.85655596,41658.48251133268
2025-10-03,387726.0,595427.0,884796047.8241848,150839487445891.5,45203497.90500219,190983.25345785002,120611.71911591051,23124603287.085655,167830743.0,19929856.25,623247.9050022,-31359.0,368.75,44580249.99999999,122585.75703051442,15.0,318526577.2167065,15926328.860835327,43190.04436836699
2025-10-04,422031.0,544104.0,1004768393.2918702,150839487445891.56,54672826.381599,69425.73038399,122250.15186842805,8476077417.44032,167738787.0,19930275.0,492482.63159900013,-91956.0,418.75,54180343.75,130561.97344859462,15.0,361716621.5850733,18085831.079253666,43190.044368366966
2025-10-05,525372.0,497949.0,1117242467.1678262,150839487445891.6,61639031.92476243,62646.180838189975,122380.93708463266,7752284226.2383795,167657656.0,19930740.625,340594.4247624002,-81131.0,465.625,61298437.50000003,132379.12896593273,15.0,402207288.1804174,20110364.40902087,43190.04436836697
2025-10-06,431274.0,550307.0,922287405.7828363,150839487445891.5,48326772.4491213,135410.93626760997,123506.18520027678,16874408670.71981,167676068.0,19931125.0,550428.6991212999,18412.0,384.375,47776343.75,125728.18848551883,15.0,332023466.081821,16601173.304091051,43190.044368366966
2025-10-07,430492.0,561921.0,1034761479.6587919,150839487445891.56,54530174.102237426,157456.59540416003,124773.50823074432,19430972127.380543,167572863.0,19931556.25,500174.10223739984,-103205.0,431.25,54030000.00000002,126446.78052692737,15.0,372514132.6771651,18625706.633858256,43190.04436836697
2025-10-08,427474.0,546778.0,1109744195.5760958,150839487445891.6,58604481.531066805,155087.79116722004,121518.75593575073,19009027532.640343,167416513.0,19932018.75,425919.03106680006,-156350.0,462.5,58178562.50000001,126712.3924996039,15.0,399507910.4073945,19975395.520369727,43190.04436836698
2025-10-09,367782.0,543331.0,899792591.007645,150839487445891.5,46140046.75896492,124715.15218261,123352.50487523204,15183418026.848045,167434283.0,19932393.75,462171.7589649,17770.0,375.0,45677875.000000015,123040.12469057311,15.0,323925332.76275223,16196266.638137612,43190.044368366966
2025-10-10,418155.0,584389.0,989771850.1084098,150839487445891.53,50087834.21199739,129209.38869059001,121698.03066778315,15376547532.03535,167432320.0,19932806.25,478990.4619973998,-1963.0,412.5,49608843.74999999,121425.05263514518,15.0,356317866.0390275,17815893.301951375,43190.04436836697
2025-10-11,444087.0,546781.0,1102245923.9843652,150839487445891.6,53304513.956858695,124564.38762504996,113201.74064138904,13979800173.011082,167364932.0,19933265.625,418045.2068587,-67388.0,459.375,52886468.74999999,116037.03718499852,15.0,396808532.63437146,19840426.631718572,43190.04436836696
2025-10-12,463487.0,465507.0,1087249380.8009045,150839487445891.6,52631008.27803633,49313.61679871997,110853.11663883904,5559262421.031401,167275026.0,19933718.75,275602.02803630015,-89906.0,453.125,52355406.25000003,116151.19068256294,15.0,391409777.0883256,19570488.85441628,43190.044368366966
2025-10-13,491572.0,504968.0,1139737281.943017,150839487445891.6,55772581.81280702,78787.37658943003,115189.5714637257,9071959222.90638,167242997.0,19934178.125,333894.312807,-32029.0,459.375,55438687.50000002,121409.70190543025,15.0,410305421.4994861,20515271.074974306,44659.09349654271
2025-10-14,562791.0,524219.0,1267207899.0024335,150839487445891.66,62702029.02424291,174064.82567448006,115222.28302116522,19576688920.433247,167316801.0,19934700.0,315279.0242428998,73804.0,521.875,62386750.00000001,120147.60052549539,15.0,456194843.64087605,22809742.182043806,43707.29040870669
2025-10-15,480244.0,542831.0,1079751109.2091742,150839487445891.6,56483930.76401499,194714.55587478995,113156.56943826911,21854225093.273422,167330565.0,19935171.875,353243.26401499985,13764.0,471.875,56130687.49999999,119701.04532771389,15.0,388710399.3153026,19435519.96576513,41187.85688109166
2025-10-16,497400.0,556999.0,1124278123.987008,147821025461003.97,53836990.62783982,119462.70229669998,110708.66960879424,13182320922.085176,167338120.0,19935650.0,349646.8778397999,7555.0,478.125,53487343.75000002,112600.24183600485,15.0,404740124.6353229,20237006.23176615,42325.764667746196
2025-10-17,480068.0,591614.0,1159633832.2093213,146716052770107.6,55014779.838728644,150669.15717453993,108076.72862033188,16097643605.953632,167454214.0,19936146.875,399373.58872860007,116094.0,496.875,54615406.250000045,110721.56948674947,15.0,417468179.5953557,20873408.979767784,42009.37656305466
2025-10-18,564018.0,481991.0,1203393599.4625034,146716052770107.62,55526576.457383774,49466.9277942,106443.61194984637,5298430674.653136,167795851.0,19936662.5,273670.20738379983,341637.0,515.625,55252906.24999998,107687.90585674428,15.0,433221695.80650127,21661084.790325064,42009.37656305467
2025-10-19,443253.0,443995.0,1013767941.3653816,146716052770107.53,47138834.98135011,46572.60637686998,107156.00337647724,5022667331.842184,167859877.0,19937084.375,241178.7313501,64026.0,421.875,46897656.25000001,111736.49773357064,15.0,364956458.89153737,18247822.94457687,43254.09883158962
2025-10-20,424653.0,507550.0,1086700886.7873514,146716052770107.56,57476921.76238207,107743.17876165,108621.134857428,11951029124.0078,167639002.0,19937562.5,374453.0123820998,-220875.0,478.125,57102468.74999997,120213.16969909974,15.0,391212319.24344647,19560615.962172326,40911.092208464994
2025-10-21,429039.0,538842.0,1093994181.3295484,146716052770107.56,53878170.125397824,135834.76345763993,110608.5714932665,14951638311.044374,167550960.0,19938018.75,332576.3753977999,-88042.0,456.25,53545593.75000002,118089.14000087194,15.0,393837905.2786374,19691895.26393187,43160.31838669999
2025-10-22,489141.0,507518.0,1115874064.956139,146716052770107.6,54748141.490670696,141112.97882927992,108486.1026271664,15261276545.144241,167568342.0,19938509.375,317578.9906706998,17382.0,490.625,54430562.49999999,111588.56864340523,15.0,401714663.38421005,20085733.169210505,40939.0739754609
2025-10-23,426260.0,527286.0,1035647824.9919723,146716052770107.56,48853931.9317649,111365.12703288997,107618.4266715404,12186213034.972124,167618536.0,19938953.125,293713.18176489987,50194.0,443.75,48560218.75,110093.36773355471,15.0,372833216.99711007,18641660.849855505,42009.37656305466
2025-10-24,571212.0,546753.0,1305499723.053261,146716052770107.66,67896489.5775563,112065.44252351993,110048.51827291628,12416172617.763527,167738928.0,19939512.5,330208.32755630004,120392.0,559.375,67566281.25,121379.19924479337,15.0,469979900.29917395,23498995.0149587,42009.376563054655
2025-10-25,504399.0,461245.0,1166927126.751518,146716052770107.6,58063431.451331414,43808.77788056001,110997.80437129698,4877663200.916018,167652389.0,19940012.5,250806.45133139985,-86539.0,500.0,57812625.000000015,116126.86290266283,15.0,420093765.63054645,21004688.281527326,42009.37656305465
2025-10-26,521328.0,433092.0,1072114297.7029574,146716052770107.56,52688113.772418,60716.37936568999,111620.3093731354,6847085319.891039,167669706.0,19940468.75,231520.0224179998,17317.0,456.25,52456593.75,115480.79730940932,15.0,385961147.17306465,19298057.358653232,42297.11201896599
2025-10-27,507349.0,522563.0,1072114297.7029574,146716052770107.56,55381422.5990335,139854.47083500004,114476.01227508576,16107727421.004858,167634173.0,19940931.25,333297.5990335,-35533.0,462.5,55048125.0,119743.61643034269,15.0,385961147.17306465,19298057.358653232,41725.5294241151
2025-10-28,524707.0,504390.0,1181513715.835912,146716052770107.6,59559818.98605979,126613.67375878002,114182.79442806762,14459499246.59532,167677211.0,19941437.5,338631.4860597999,43038.0,506.25,59221187.49999999,117649.02515764897,15.0,425344937.70092833,21267246.88504642,42009.376563054655
2025-10-29,392028.0,517043.0,929747081.6588961,152059512438753.47,46366755.927553706,115717.30287684994,112950.34863259472,13004147601.963224,167665745.0,19941812.5,305037.17755370005,-11466.0,375.0,46061718.75000001,123644.68247347655,15.0,334708949.3972026,16735447.46986013,44627.859919627015
2025-10-30,554058.0,540811.0,1240553837.6668227,155973032196072.0,59014847.657342404,133306.12137997005,110046.66925837284,14514069160.323538,167676682.0,19942300.0,324285.1573424002,10937.0,487.5,58690562.50000001,121056.09775865109,15.0,446599381.5600561,22329969.078002807,45805.064775390376
2025-10-31,460063.0,572374.0,1085484607.9584696,155973032196072.0,49097139.10761869,138344.7302077999,108240.76528725718,15203643065.771168,167813858.0,19942759.375,384982.8576187003,137176.0,459.375,48712156.24999999,106878.12594855769,15.0,390774458.8650491,19538722.943252455,42533.27443429106
2025-11-01,391320.0,498680.0,1069977684.9876347,155973032196072.0,48497027.14215949,64210.75076070998,109573.90555629117,7076005652.664974,167898889.0,19943168.75,277120.8921594999,85031.0,409.375,48219906.24999999,118466.02049993159,15.0,385191966.59554845,19259598.329777423,47046.347065105154
2025-11-02,408092.0,446508.0,1201786530.2397344,155973032196072.0,57248581.06084638,29894.65991121,110014.13556776088,3304825232.249682,167649454.0,19943668.75,239331.06084640004,-249435.0,500.0,57009249.99999998,114497.16212169276,15.0,432643150.8863044,21632157.54431522,43264.315088630436
2025-11-03,447703.0,547702.0,1100991530.929305,155973032196072.0,50213843.6104412,132934.68068265993,110650.2092823146,14288895727.776064,167702366.0,19944118.75,345812.36044119997,52912.0,450.0,49868031.25,111586.31913431377,15.0,396356951.1345498,19817847.55672749,44039.6612371722
2025-11-04,375984.0,582796.0,1015703454.5897113,155973032196072.0,44261372.2975437,169880.17927267004,106521.0867382576,17542018755.260174,167627475.0,19944528.125,426528.5475437001,-74891.0,409.375,43834843.75,108119.38271155712,15.0,365653243.65229607,18282662.182614803,44659.93815600563
2025-11-05,396072.0,550413.0,1069977684.9876347,155973032196072.0,48614915.985910416,130444.17649972004,101635.2740227234,13419921893.468367,167541325.0,19944959.375,441790.9859103998,-86150.0,431.25,48173125.000000015,112730.2399673285,15.0,385191966.59554845,19259598.329777423,44659.93815600562
2025-11-06,416278.0,534781.0,1085484607.9584696,155973032196072.0,47273620.26287099,152400.71896943008,103877.9596595516,15636906418.271948,167458160.0,19945396.875,346370.2628709999,-83165.0,437.5,46927249.99999999,108053.98917227655,15.0,390774458.8650491,19538722.943252455,44659.93815600561
2025-11-07,476245.0,569444.0,1100991530.929305,155973032196072.0,46148651.64133788,211449.15030838005,101322.6402945857,21461779028.83144,167445585.0,19945840.625,346307.8913379,-12575.0,443.75,45802343.74999998,103996.96144526846,15.0,396356951.1345498,19817847.55672749,44659.93815600561
2025-11-08,351420.0,470481.0,930415378.2501172,155973032196072.0,38668844.67289409,42605.12560223001,103396.084215925,4367137226.846394,167377823.0,19946215.625,267282.1728940999,-67762.0,375.0,38401562.49999999,103116.91912771757,15.0,334949536.1700422,16747476.808502112,44659.93815600563
2025-11-09,466347.0,442498.0,1093238069.4438875,155973032196072.0,45526140.89176192,29786.29331803,102290.13714655169,3067078992.712991,167451583.0,19946656.25,236109.64176189995,73760.0,440.625,45290031.25000002,103321.7381940696,15.0,393565704.9997995,19678285.249989975,44659.93815600562
2025-11-10,449593.0,526898.0,1085484607.9584696,155973032196072.0,48089956.88308448,108484.49567830001,104709.67861656273,11484375771.963436,167484723.0,19947093.75,412831.8830845002,33140.0,437.5,47677124.999999985,109919.90144705024,15.0,390774458.8650491,19538722.943252455,44659.93815600561
2025-11-11,481949.0,506473.0,1186279607.2688992,155973032196072.0,52980490.17789942,104587.45996221995,105909.07272321742,10951056954.68874,167482385.0,19947571.875,288740.1778994,-2338.0,478.125,52691750.00000002,110808.86834593343,15.0,427060658.61680377,21353032.93084019,44659.93815600563
2025-11-12,451023.0,504920.0,1086613750.3494294,155027936004971.75,46339949.39854222,102660.48687111998,102960.77564500563,10604955346.718935,167471040.0,19948012.5,270793.1485422,-11345.0,440.625,46069156.250000015,105168.67948605325,15.0,391180950.1257946,19559047.50628973,44389.32767384904
2025-11-13,451023.0,504920.0,1086613750.3494294,155027936004971.75,48630916.473970026,129058.86738307007,101521.70859453591,13088012217.047039,167603959.0,19948481.25,301578.97397005,132919.0,468.75,48329337.49999998,103745.9551444694,15.0,391180950.1257946,19559047.50628973,41725.968013418096
2025-11-14,451023.0,504920.0,1086613750.3494294,155027936004971.75,46392333.27877709,252459.3167212,99730.4533956204,24377100196.130707,167746808.0,19948931.25,347914.52877710015,142849.0,450.0,46044418.74999999,103094.07395283798,15.0,391180950.1257946,19559047.50628973,43464.55001397718
2025-11-15,451023.0,504920.0,1086613750.3494294,155027936004971.75,44397206.72613286,58775.836249449996,94456.39368235336,5644973418.0668,,19949378.125,253544.22613286998,142849.0,446.875,44143662.49999999,99350.39267386375,15.0,391180950.1257946,19559047.50628973,43768.497916172826
2025-11-16,581852.0,454407.0,1203542966.8475492,152271405447596.38,51839181.95550078,50153.382651590015,95508.31019889197,4776084095.964514,168218084.0,19949875.0,268297.5805008,142849.0,496.875,51570884.374999985,104330.42909283176,15.0,433275468.0651177,21663773.403255887,43600.04710089235
2025-11-17,415543.0,515090.0,938612125.0886546,152271405447596.47,37623941.963384494,204612.45869375995,94411.32947182968,19283577618.702053,168287274.0,19950262.5,434113.83838449005,69190.0,387.5,37189828.12500001,97094.04377647612,15.0,337900365.0319156,16895018.25159578,43600.047100892334
2025-11-18,317239.0,517212.0,1006737198.683799,152271405447596.44,39760940.62876144,235143.51367586004,92036.7255045672,21605870788.453686,168017700.0,19950665.625,349565.62876143004,-269574.0,403.125,39411375.00000001,98631.79070700513,15.0,362425391.52616763,18121269.57630838,44951.98654588126
2025-11-19,361791.0,535320.0,1037015009.1705301,152271405447596.44,41686318.65990569,191714.76735163998,92819.759215009,17471565470.769844,167813459.0,19951106.25,315009.2849056798,-204241.0,440.625,41371309.37500001,94607.248022481,15.0,373325403.3013908,18666270.165069543,42363.166332072724
2025-11-20,361895.0,545087.0,991598293.4404337,152271405447596.47,37391178.738754086,168458.3316679901,91363.27838693369,15177174553.160692,167697948.0,19951515.625,286397.4887541,-115511.0,409.375,37104781.249999985,91337.23050688021,15.0,356975385.6385562,17848769.28192781,43600.047100892356
2025-11-21,413267.0,603204.0,1142987345.8740876,152271405447596.4,41307351.470361225,258144.95656521,86649.97257918229,21796370449.694958,167553721.0,19951987.5,310773.34536122007,-144227.0,471.875,40996578.12500001,87538.75808288471,15.0,411475444.5146715,20573772.22573358,43600.04710089235
2025-11-22,472342.0,485120.0,1082431724.900626,152271405447596.4,38587770.65295698,689189.8360110199,85051.8019295002,58388673977.72743,167712662.0,19952434.375,252226.90295696998,158941.0,446.875,38335543.75000001,86350.25600661701,15.0,389675420.96422535,19483771.04821127,43600.04710089235
2025-11-23,317173.0,442816.0,1074862272.2789433,152271405447596.44,39803642.23436507,210284.44049084003,84682.62429147748,17954745701.83514,167254204.0,19952878.125,207485.98436509,-458458.0,443.75,39596156.24999998,89698.34869716072,15.0,386950418.0204196,19347520.90102098,43600.047100892356
2025-11-24,400125.0,503446.0,1082431724.900626,152271405447596.4,40374787.099114954,161658.31187932,86783.84766839583,14112416699.0278,167050742.0,19953325.0,228921.47411494004,-203462.0,446.875,40145865.625000015,90349.17392808941,15.0,389675420.96422535,19483771.04821127,43600.04710089235
2025-11-25,350825.0,513166.0,870487051.4935104,152271405447596.53,32874235.57422186,125835.93345726,88229.35740719768,11012928544.071537,166943963.0,19953684.375,281332.44922188,-106779.0,359.375,32592903.12499998,91476.13377174779,15.0,313375338.5376637,15668766.926883185,43600.04710089234
2025-11-26,477042.0,535443.0,1241390229.9559624,152271405447596.38,48827581.66636605,104415.97969886998,87310.33159950442,9204012840.881035,166713800.0,19954196.875,260534.79136603,-230163.0,512.5,48567046.875000015,95273.33008071424,15.0,446900482.7841465,22345024.139207326,43600.04710089234
2025-11-27,403825.0,525809.0,1061465507.6302311,149321976585489.47,45073841.77706884,99182.71522846994,90474.22677969698,9062460320.883312,166605924.0,19954631.25,276938.6520688502,-107876.0,434.375,44796903.124999985,103767.11776015848,15.0,382127582.7468832,19106379.137344163,43985.90880539663
2025-11-28,511691.0,543603.0,1113270480.6428328,149301205959700.0,43668909.077361286,105960.00355916997,91279.06057176425,9697972473.083769,166829166.0,19955087.5,263890.32736129995,223242.0,456.25,43405018.749999985,95712.67742983295,15.0,400777373.0314198,20038868.65157099,43920.808003443264
2025-11-29,400703.0,475990.0,1016787038.987121,149301205959700.0,40823502.876211286,39072.05507172001,90950.37695910994,3552877104.767845,166666680.0,19955540.625,209612.2512112799,-162486.0,453.125,40613890.62500001,90093.24772681111,15.0,366043334.03536355,18302166.70176818,40390.98858321253
2025-11-30,517534.0,450764.0,1239441135.1156871,149301205959700.0,50114996.21209714,38762.25978227001,90841.45258193676,3541872047.362618,166471249.0,19956062.5,200152.4620971399,-195431.0,521.875,49914843.75,96028.73525671307,15.0,446198808.64164734,22309940.43208237,42749.58645668478
2025-12-01,402123.0,557926.0,987099826.1699785,149301205959700.0,37889948.704963274,155833.04245539007,90406.28448571144,13435643673.40069,166345338.0,19956478.125,367595.57996328024,-125911.0,415.625,37522353.12499999,91163.78635780637,15.0,355355937.4211922,17767796.87105961,42749.58645668478
2025-12-02,412650.0,546016.0,942569006.9442655,149301205959700.0,37209087.675037675,121279.11339049,86281.49519776918,10845653512.26919,166292379.0,19956875.0,356590.80003768014,-52959.0,396.875,36852496.87499999,93755.18154340201,15.0,339324842.49993557,16966242.124996778,42749.586456684796
2025-12-03,429624.0,542787.0,979678022.9656931,149301205959700.0,40366905.180626564,134840.01764818002,91344.73275150164,12509377018.149723,166249874.0,19957287.5,341036.4306265701,-42505.0,412.5,40025868.74999999,97859.16407424622,15.0,352684088.26764953,17634204.413382478,42749.586456684796
2025-12-04,414109.0,540083.0,979678022.9656931,149301205959700.0,38650213.12878416,87324.46945927001,93619.43750817105,8105660617.511551,166197866.0,19957700.0,299625.6287841499,-52008.0,412.5,38350587.50000001,93697.48637281008,15.0,352684088.26764953,17634204.413382478,42749.586456684796
2025-12-05,356330.0,534245.0,883194581.309981,149301205959700.0,35290934.7860603,113460.30515090999,92140.70419795792,10280986733.847937,166118407.0,19958050.0,325994.1610603099,-79459.0,350.0,34964940.62499999,100831.24224588658,15.0,317950049.2715932,15897502.463579662,45421.43561022761
2025-12-06,527061.0,465393.0,1209753922.2985451,149301205959700.0,47551994.39825927,33967.75019777,89307.09154512963,3044783369.686914,166085948.0,19958581.25,220547.52325927003,-32459.0,531.25,47331446.875,89509.63651437039,15.0,435511412.02747625,21775570.601373814,40989.309367291884
2025-12-07,543191.0,438543.0,1187488512.6856885,149301205959700.0,46180600.132956564,27871.32259132,89244.7620814118,2501885859.6408043,165970343.0,19959081.25,179975.13295658008,-115605.0,500.0,46000624.999999985,92361.20026591312,15.0,427495864.56684786,21374793.228342395,42749.58645668479
2025-12-08,580273.0,477476.0,1098426874.2342618,149301205959700.0,42346198.7392924,148058.30925102002,90162.90714007126,13483240526.988363,165960996.0,19959543.75,237670.61429238014,-9347.0,462.5,42108528.125000015,91559.34862549708,15.0,395433674.72433424,19771683.736216713,42749.58645668478
2025-12-09,448961.0,507794.0,957412613.3528363,149301205959700.0,38202403.79200807,105559.7755715,90618.0535204608,9695891171.237087,165924440.0,19959934.375,274053.7920080701,-36556.0,390.625,37928350.0,97798.15370754067,15.0,344668540.807021,17233427.04035105,44117.57322329869
2025-12-10,550483.0,511694.0,1150379496.6642606,149301205959700.0,46194650.58886004,127509.54987238,92723.21372069632,11784957025.173037,165928606.0,19960431.25,252628.71386003995,4166.0,496.875,45942021.875,92970.36596500134,15.0,414136618.79913384,20706830.939956695,41674.125162177
2025-12-11,472857.0,513356.0,1179902024.3226545,148347367796634.94,45569903.27880048,118574.00307629998,92005.13714957412,10736904008.783623,165937006.0,19960931.25,239800.1538004801,8400.0,500.0,45330103.125,91139.80655760095,15.0,424764728.7561556,21238236.437807783,42476.47287561557
2025-12-12,417151.0,537832.0,1068190154.3848839,148195306640204.4,45186891.408350185,118148.00342703995,92494.17691640416,10803224575.612886,165875295.0,19961384.375,270797.65835019003,-61711.0,453.125,44916093.74999999,99722.7948322211,15.0,384548455.5785582,19227422.77892791,42432.93302935815
2025-12-13,495923.0,463369.0,1053456497.083023,148195306640204.4,41126223.45601717,44478.118546040016,90307.26028567804,4017753379.5852885,165819002.0,19961831.25,198376.5810171601,-56293.0,446.875,40927846.87500001,92030.7098316468,15.0,379244338.9498883,18962216.947494414,42432.93302935813
2025-12-14,416686.0,429658.0,942954067.3190697,148195306640204.47,36576336.1609944,31806.109473630004,90257.4292885891,2848683491.374594,165804918.0,19962231.25,175373.66099440004,-14084.0,400.0,36400962.5,91440.840402486,15.0,339463464.2348651,16973173.211743258,42432.933029358144
2025-12-15,423355.0,507663.0,987155039.2246507,148195306640204.44,38200148.6397923,95577.42904675004,88230.77409367911,8379084323.59204,165817730.0,19962650.0,249389.26479232995,12812.0,418.75,37950759.37499997,91224.23555771296,15.0,355375814.1208742,17768790.706043713,42432.93302935812
2025-12-16,443734.0,507318.0,1082923811.686744,148195306640204.4,42372123.497608654,120828.48353467,86413.9190195637,10531766894.152073,165764879.0,19963109.375,241660.9976086701,-52851.0,459.375,42130462.499999985,92238.63618527054,15.0,389852572.2072278,19492628.610361394,42432.93302935814
2025-12-17,446512.0,511367.0,1016622353.8283721,148195306640204.44,39521708.66966769,142810.62275886,87821.88919109134,12489831561.278057,165806428.0,19963540.625,247352.41966768005,41549.0,431.25,39274356.25000001,91644.5418427077,15.0,365984047.37821394,18299202.368910696,42432.93302935814
2025-12-18,463881.0,518421.0,1060823325.7339536,148195306640204.4,39870185.26024819,113334.19306397003,86064.94716216,9848892393.375822,165896659.0,19963990.625,240529.0102482,90231.0,450.0,39629656.24999999,88600.41168944043,15.0,381896397.2642233,19094819.863211166,42432.933029358144
2025-12-19,434180.0,556166.0,1068190154.3848839,148195306640204.4,41624840.89061918,102233.35540229002,85450.3312009302,8969389739.72798,165860510.0,19964443.75,298903.39061919006,-36149.0,453.125,41325937.49999999,91861.71782757336,15.0,384548455.5785582,19227422.77892791,42432.93302935815
2025-12-20,440896.0,488594.0,1082923811.686744,148195306640204.4,40764665.21079847,56333.28063036002,88103.86075721023,4973933952.339513,165819679.0,19964903.125,193302.71079848,-40831.0,459.375,40571362.49999999,88739.40726160211,15.0,389852572.2072278,19492628.610361394,42432.93302935814
2025-12-21,441101.0,436144.0,1016622353.8283721,148195306640204.44,38282066.66061573,28522.44517350001,88347.94310567998,2519189997.1456137,165816707.0,19965334.375,166069.7856157399,-2972.0,431.25,38115996.874999985,88770.00964780459,15.0,365984047.37821394,18299202.368910696,42432.93302935814
2025-12-22,427277.0,497545.0,1023989182.4793022,148195306640204.44,40642087.56592057,98840.19783789001,88577.42038358838,8820610202.54576,165864517.0,19965734.375,234928.19092057997,47810.0,400.0,40407159.37499999,101605.21891480143,15.0,368636105.6925488,18431805.28462744,46079.51321156861
2025-12-23,431004.0,520980.0,1068190154.3848839,148195306640204.4,40027962.17182731,138971.15806203996,88491.12020788102,12185261277.52939,165855419.0,19966221.875,224068.42182732,-9098.0,487.5,39803893.749999985,82108.64035246627,15.0,384548455.5785582,19227422.77892791,39440.86723882648
2025-12-24,501255.0,513917.0,1171325755.4979067,148195306640204.38,45269766.079836465,131841.99539690997,87406.43636737975,11504123666.75912,165648963.0,19966718.75,242509.82983650992,-206456.0,496.875,45027256.249999955,91108.96317954508,15.0,421677271.97924644,21083863.598962322,42432.93302935813
2025-12-25,464027.0,431619.0,1016973817.768314,148246540322167.56,40816647.87350074,34436.06582332998,87642.60888119951,3024468762.6361113,165632847.0,19967150.0,189035.3735007299,-16116.0,431.25,40627612.500000015,94647.29941681332,15.0,366110574.39659303,18305528.719829652,42447.6028285905
2025-12-26,517078.0,477921.0,1149714808.6043208,148258433855480.38,45337497.94168463,107545.51440204999,87229.78066010943,9450221823.643654,165880289.0,19967618.75,219151.0666846402,247442.0,468.75,45118346.87499999,96719.99560892722,15.0,413897331.09755546,20694866.554877773,44149.048650405915
2025-12-27,470913.0,457336.0,1002315474.1678696,148258433855480.44,37966099.35216447,38331.70564519002,87305.95655961394,3357464428.8442717,166119218.0,19968062.5,185874.35216445988,238929.0,443.75,37780225.00000001,85557.40699079317,15.0,360833570.7004331,18041678.535021655,40657.30374089387
2025-12-28,543992.0,435884.0,1142344841.882498,148258433855480.38,44392018.14136716,24025.474084030004,87807.003210775,2110737904.6223104,166439564.0,19968546.875,192571.26636713994,320346.0,484.375,44199446.87500002,91648.03745314511,15.0,411244143.0776993,20562207.153884966,42451.008317698
2025-12-29,547262.0,516338.0,1134974875.1606758,148258433855480.38,44333071.48601913,204341.06918392997,87822.90829076794,17986843413.77039,166693369.0,19969009.375,247993.3610191301,253805.0,462.5,44085078.125,95855.28969950082,15.0,408590955.05784327,20429547.752892166,44171.99514138847
2025-12-30,369499.0,539847.0,877026039.8968855,148258433855480.5,32980772.1386752,138538.20061906992,87156.56266080117,12213235203.818419,166752616.0,19969400.0,261659.63867519994,59247.0,390.625,32719112.5,84430.77667500851,15.0,315729374.3628788,15786468.71814394,40413.359918448485
2025-12-31,408137.0,547272.0,980205574.0024016,148258433855480.44,39763257.030322805,196214.68867961015,88414.62856073362,17317990785.43975,166859329.0,19969815.625,290497.6553227902,106713.0,415.625,39472759.375000015,95670.9943586714,15.0,352874006.6408646,17643700.33204323,42451.008317698
2026-01-01,469099.0,441382.0,1112864974.9952078,148258433855480.4,45043745.663201086,62095.39928878998,87520.18048742875,5461748379.32022,167037852.0,19970287.5,209186.28820105,178523.0,471.875,44834559.37500004,95456.94445181687,15.0,400631390.9982748,20031569.54991374,42451.008317698
2026-01-02,458965.0,518434.0,1061275207.9424502,148258433855480.4,43248637.866295256,100089.24139228999,88727.67004249741,8968206910.814333,167229335.0,19970715.625,258159.7412952801,191483.0,428.125,42990478.12499998,101018.71618404731,15.0,382059074.8592821,19102953.742964104,44620.03793977017
2026-01-03,501272.0,473968.0,1142344841.882498,148258433855480.38,46119804.59737659,27468.138715120007,89926.27924953419,2473500733.0217514,167445989.0,19971221.875,250185.84737659004,216654.0,506.25,45869618.75,91100.84858741055,15.0,411244143.0776993,20562207.153884966,40616.70548915549
2026-01-04,474589.0,460281.0,1068645174.6642727,148258433855480.4,42701072.629889734,27466.058207409988,90593.85443180415,2506209767.9706717,167628764.0,19971675.0,222194.50488973,182775.0,453.125,42478878.12500001,94236.84994182563,15.0,384712262.8791382,19235613.14395691,42451.00831769801
2026-01-05,409625.0,519989.0,972835607.2805791,148258433855480.47,39260031.2528147,126502.22571417998,91373.21588108438,11806112633.600658,167679501.0,19972087.5,261568.75281471005,50737.0,412.5,38998462.49999999,95175.83334015685,15.0,350220818.62100846,17511040.931050424,42451.008317698
2026-01-06,424895.0,517888.0,958095673.8369341,148258433855480.47,39870766.30093992,119316.07610386,93926.7956485658,11114364069.907026,167770613.0,19972493.75,268116.3009399199,91112.0,406.25,39602650.0,98143.42474077518,15.0,344914442.5812963,17245722.129064817,42451.00831769801
2026-01-07,425191.0,485087.0,1083385108.1079175,148258433855480.4,43059881.472027756,108411.73846815001,93666.86387314304,9963351045.469955,167637384.0,19972953.125,241528.34702774,-133229.0,459.375,42818353.125000015,93735.79640169308,15.0,390018638.9188503,19500931.945942517,42451.008317698
