date,transactions,active_addresses,hashrate,difficulty,miners_revenue,transaction_volume_btc
2024-04-03,372978.0,714141.0,586781694.0809289,83126997340024.77,60472741.77505365,174538.23667225
2024-04-04,320607.0,655509.0,570252632.2758324,83126997340024.78,60862190.09987233,158305.69453306997
2024-04-05,348637.0,643705.0,611575286.7885739,83126997340024.73,63802894.67461135,117466.42494602996
2024-04-06,433591.0,673290.0,640501144.9474928,83126997340024.7,67120728.4404542,73898.52463006995
2024-04-07,526130.0,652726.0,702485126.7166051,83126997340024.64,75192006.26475267,72211.39735044
2024-04-08,455617.0,685180.0,652897941.3013152,83126997340024.69,72584586.6894471,159660.84023662994
2024-04-09,453811.0,683771.0,603310755.8860255,83126997340024.73,67373619.40642908,156080.23738275003
2024-04-10,531054.0,703704.0,626404079.729565,83450993523979.81,71054532.68350925,125497.14840218003
2024-04-11,476241.0,631803.0,566860609.5352726,86388558925171.22,65559919.89630068,121485.19103152999
2024-04-12,448489.0,683741.0,584038203.763614,86388558925171.23,70825577.10394244,135668.12457386008
2024-04-13,507173.0,683432.0,704281363.3620051,86388558925171.36,76211932.38547996,93486.00009197003
2024-04-14,473328.0,665693.0,674220573.4624075,86388558925171.34,67955125.97572012,77921.16964790001
2024-04-15,503358.0,666015.0,605510196.549041,86388558925171.27,70442667.80740799,177955.4124551201
2024-04-16,454669.0,743368.0,708575761.9190906,86388558925171.38,71877767.00329177,169694.76789736992
2024-04-17,385606.0,661886.0,588332602.3206996,86388558925171.23,61150117.08218653,138224.07445785997
2024-04-18,418095.0,670913.0,622687790.7773827,86388558925171.28,65075293.924565785,197438.3398408499
2024-04-19,393190.0,727141.0,648454182.1198951,86388558925171.31,71037817.02949977,148210.21958310998
2024-04-20,631001.0,455683.0,558271812.4211017,86388558925171.2,107755899.72006707,28692.25504232001
2024-04-21,641668.0,484762.0,601215797.9919556,86388558925171.25,50811252.45242319,37501.23544323999
2024-04-22,671771.0,534717.0,652748580.6769805,86388558925171.31,48173660.1556612,110814.99445355995
2024-04-23,927010.0,441797.0,721458957.5903468,86388558925171.38,65639395.803807706,109283.30421253
2024-04-24,606713.0,632356.0,671772263.1512126,87185497750595.1,48915600.66247102,116858.99729172997
2024-04-25,526242.0,633650.0,630674365.8262494,88104191118792.72,36409098.09254012,105622.11003924
2024-04-26,442347.0,664327.0,578118168.6740619,88104191118792.78,32499040.936198883,117603.00653272
2024-04-27,452967.0,673970.0,613155633.4421867,88104191118792.75,31619688.840946402,51479.23765236999
2024-04-28,487521.0,509501.0,613155633.4421867,88104191118792.75,31312027.141232885,55530.584800609984
2024-04-29,403064.0,603796.0,573738485.5780463,88104191118792.8,29423593.585137557,92255.39639476995
2024-04-30,498085.0,635509.0,617535316.5382024,88104191118792.73,30170492.23089294,151580.94244306
2024-05-01,478881.0,587665.0,578118168.6740619,88104191118792.78,26377886.0344961,150070.34447579997
2024-05-02,559839.0,528151.0,635054048.9222649,88104191118792.72,28934123.907706067,145940.41214988
2024-05-03,442742.0,537019.0,564979119.3860149,88104191118792.81,26547169.042081006,88971.00540367002
2024-05-04,660263.0,473521.0,617535316.5382024,88104191118792.73,30920333.825437855,39903.429515070005
2024-05-05,625998.0,429326.0,608775950.3461711,88104191118792.75,35681540.38259586,25225.346225169986
2024-05-06,519817.0,466177.0,534321337.7139056,88104191118792.86,27451699.523492247,86024.05117877001
2024-05-07,372643.0,495831.0,534321337.7139056,88104191118792.86,26542339.523751885,74976.44961322998
2024-05-08,450856.0,514675.0,556219753.1939834,88104191118792.81,26652066.044506725,77206.75650880998
2024-05-09,517193.0,513026.0,613867438.0566123,85164867739885.7,29938747.98728028,75226.89643753003
2024-05-10,713791.0,474605.0,599332437.5790136,83148355189240.0,30606208.36564269,67281.62022628998
2024-05-11,719306.0,445747.0,657199017.7590562,83148355189240.0,32554247.885671068,32607.975506809995
2024-05-12,557164.0,377543.0,545599184.5546882,83148355189240.0,27399423.294996757,30702.421067869996
2024-05-13,554780.0,466123.0,607599091.8904481,83148355189240.0,30355615.83455146,91850.68010179004
2024-05-14,422043.0,458041.0,562132493.1775575,83148355189240.0,27735381.41456481,87452.53668859003
2024-05-15,493012.0,516619.0,582799128.9561441,83148355189240.0,29511955.524139453,125052.09720717
2024-05-16,476659.0,494221.0,586932456.1118613,83148355189240.0,30728214.692413032,107872.82276880997
2024-05-17,573492.0,514199.0,640665709.1361867,83148355189240.0,35324406.77125815,117490.85903929999
2024-05-18,401264.0,434371.0,529065875.9318188,83148355189240.0,28438160.460786633,35026.48505577999
2024-05-19,644119.0,405155.0,636532381.9804695,83148355189240.0,34160984.651538335,44827.78660555003
2024-05-20,626995.0,482108.0,644799036.2919042,83148355189240.0,34153349.86327814,103539.79260042004
2024-05-21,545041.0,508542.0,570399147.4889922,83148355189240.0,32892686.805258278,156420.2728083399
2024-05-22,583279.0,491272.0,632399054.8247522,83148355189240.0,38917719.969275184,117403.78837382993
2024-05-23,744761.0,533345.0,706194547.0096976,84060416283612.4,39242392.129105315,133074.48306832014
2024-05-24,736439.0,483309.0,671140034.7624127,84381461788831.33,36019989.098269254,119760.48622594003
2024-05-25,835040.0,465497.0,671140034.7624127,84381461788831.33,35951527.47094528,29227.23630118
2024-05-26,852655.0,403848.0,704697036.5005332,84381461788831.36,38481434.68217408,48840.816678730014
2024-05-27,551610.0,430424.0,515938901.7236049,84381461788831.12,28585797.2530652,54274.666722719994
2024-05-28,596790.0,448181.0,562079779.1135205,84381461788831.19,29815772.688825298,367648.1795690099
2024-05-29,725428.0,449070.0,574663654.7653158,84381461788831.22,32226288.58526037,94104.78755007997
2024-05-30,510417.0,499634.0,515938901.7236049,84381461788831.12,28767073.21231229,124264.76485387003
2024-05-31,701471.0,528690.0,620804532.1552316,84381461788831.27,36161250.32432566,135708.75148354002
2024-06-01,740030.0,449639.0,591442155.634376,84381461788831.23,32832191.95954163,30049.970678470003
2024-06-02,729202.0,393004.0,587247530.4171109,84381461788831.23,32078183.185947884,24141.21555844
2024-06-03,769224.0,482689.0,658556159.1106174,84381461788831.31,36823366.331727035,147789.85085388995
2024-06-04,627980.0,492874.0,562079779.1135205,84381461788831.19,32048553.89609153,116066.38304545
2024-06-05,562049.0,460473.0,515938901.7236049,84381461788831.12,31319807.03715118,140166.29931454995
2024-06-06,613472.0,476121.0,554910858.050012,83931592439295.94,34202196.12308967,106445.65392700002
2024-06-07,263982.0,468301.0,590944002.9609013,83716654861184.77,53491882.961922884,127860.86408677997
2024-06-08,509927.0,599175.0,715791327.5301057,83716654861184.62,48119315.7163209,43350.725917400014
2024-06-09,767920.0,479357.0,636721355.302943,83716654861184.7,38340669.02081185,19528.93241763
2024-06-10,658037.0,473053.0,578459270.5039809,83716654861184.78,34813178.82369563,101440.64751798002
2024-06-11,463737.0,485989.0,511874030.7337383,83716654861184.88,28949556.468733203,123471.59422520999
2024-06-12,690560.0,483313.0,607590312.9034619,83716654861184.73,34256016.743545815,116167.33296763
2024-06-13,731254.0,469602.0,603428735.4178218,83716654861184.75,34852983.52192254,81101.72364118
2024-06-14,604349.0,475827.0,532681918.1619392,83716654861184.84,30591674.79776996,116742.07703110001
2024-06-15,452945.0,426024.0,557651383.07578,83716654861184.81,31162127.595971256,32981.41922362999
2024-06-16,461748.0,410934.0,678337130.1593444,83716654861184.66,36292992.32953328,23723.23690125999
2024-06-17,441215.0,433551.0,582620847.9896209,83716654861184.77,31186107.538808763,98535.54132168996
2024-06-18,617202.0,484883.0,632559777.8173028,83716654861184.7,33485505.869520124,125080.45618688999
2024-06-19,634554.0,459862.0,570136115.5327007,83716654861184.78,30061986.735367663,64194.353125600006
2024-06-20,532756.0,465205.0,553323137.1046984,83691445854747.97,30201406.01449225,105586.56031047003
2024-06-21,592843.0,514658.0,582332779.002438,83675262295060.0,29925254.56328548,91007.03481661003
2024-06-22,681420.0,456727.0,632247017.2026471,83675262295060.0,32753923.28446876,84459.62185571
2024-06-23,492352.0,358420.0,465866223.2019504,83675262295060.0,23464996.032867584,23037.189690709998
2024-06-24,528326.0,456565.0,632247017.2026471,83675262295060.0,31298137.189054944,151096.84188699012
2024-06-25,536347.0,441214.0,515780461.4021594,83675262295060.0,25133580.118261546,129254.63905997999
2024-06-26,490817.0,476277.0,503301901.8521072,83675262295060.0,24985793.043253995,106389.71980544
2024-06-27,414624.0,501018.0,540737580.5022639,83675262295060.0,26857887.760584537,171791.33736983
2024-06-28,593984.0,562499.0,561535179.7523509,83675262295060.0,27387262.889348183,136819.99680840998
2024-06-29,712249.0,502873.0,653044616.4527341,83675262295060.0,30942499.76544558,42405.77290476002
2024-06-30,505127.0,465981.0,503301901.8521072,83675262295060.0,24120051.873250388,42405.77290476002
2024-07-01,611062.0,650451.0,586492298.8524554,83675262295060.0,29429485.801967986,114319.63961915998
2024-07-02,592285.0,511492.0,615608937.8025774,83675262295060.0,30046122.863910675,84017.61918933998
2024-07-03,545044.0,503996.0,603130378.2525251,83675262295060.0,29705029.940610602,93038.26155550001
2024-07-04,538097.0,487582.0,582332779.002438,83675262295060.0,26605753.728588175,151611.54281763
2024-07-05,490537.0,510689.0,481691507.2021622,80082477459597.12,22301675.55097078,304202.89921388
2024-07-06,658042.0,461755.0,652035052.9717106,79495195323031.3,31130289.064456522,54983.69851056998
2024-07-07,673752.0,417263.0,557193590.72128,79495195323031.17,26070247.73877693,39652.49628178
2024-07-08,593010.0,534832.0,628324687.409103,79495195323031.27,28821766.3890455,189101.97643026992
2024-07-09,654037.0,499299.0,608566049.4402633,79495195323031.25,28449925.860777948,137520.80033226
2024-07-10,631745.0,460604.0,537434952.7524403,79495195323031.14,25685789.998779457,141763.65667850996
2024-07-11,642066.0,487442.0,553241863.127512,79495195323031.17,26146374.020168208,123598.58561874997
2024-07-12,658355.0,486027.0,592759139.0651915,79495195323031.23,28054420.058989383,127484.77047477002
2024-07-13,735686.0,418214.0,608566049.4402633,79495195323031.25,30099376.59774986,47037.43967714998
2024-07-14,586548.0,440649.0,659938508.1592464,79495195323031.31,32595709.496098205,27645.447154709997
2024-07-15,552901.0,482490.0,604614321.8464954,79495195323031.23,30910692.54422916,140103.29626199006
2024-07-16,529056.0,492843.0,580903956.2838876,79495195323031.2,30723152.21640699,194696.66869718986
2024-07-17,615870.0,476281.0,628324687.409103,79495195323031.27,33282763.029105972,118975.64447465005
2024-07-18,445574.0,481360.0,515102118.23597115,80326252623417.58,26595779.884649936,104787.41392117
2024-07-19,507940.0,510414.0,599556361.5235602,82047728459932.77,31188257.506723937,129829.41498889004
2024-07-20,680335.0,444989.0,672971426.1999145,82047728459932.67,35576298.58516339,53855.52802164999
2024-07-21,859629.0,412253.0,689285885.0168821,82047728459932.66,36593236.63656708,37138.39250192998
2024-07-22,824999.0,504554.0,730072032.0593011,82047728459932.62,40503193.649326466,144065.95838611014
2024-07-23,838977.0,480641.0,689285885.0168821,82047728459932.66,36418067.23043895,217971.39836976
2024-07-24,596458.0,484767.0,571006058.5938667,82047728459932.8,30030873.28241354,135064.88490068
2024-07-25,719711.0,529053.0,664814196.7914306,82047728459932.69,33681498.18421587,121616.44331942
2024-07-26,459067.0,529294.0,652578352.6787051,82047728459932.7,34769098.691780806,108616.14930718999
2024-07-27,445730.0,508959.0,628106664.4532535,82047728459932.73,33621812.77255944,61706.37857815997
2024-07-28,753703.0,431944.0,603634976.227802,82047728459932.75,32416704.844024707,40724.42687263
2024-07-29,826129.0,543529.0,725993417.3550591,82047728459932.62,40280474.14703804,144819.71872774992
2024-07-30,683096.0,500916.0,611792205.6362859,82047728459932.75,31830629.065246847,227636.17139027998
2024-07-31,562819.0,542141.0,613215974.0238556,87487947532070.14,29878304.716119498,145199.13403895
2024-08-01,544430.0,550192.0,630987879.9602102,90666502495566.0,29941720.637247816,127427.52058829003
2024-08-02,410113.0,531291.0,563382035.6787592,90666502495566.0,25639623.020384252,153427.09497822993
2024-08-03,504062.0,490026.0,608452598.53306,90666502495566.0,26794833.618947934,37638.74455165002
2024-08-04,524595.0,451025.0,644509048.8165007,90666502495566.0,27703218.71189708,57907.07418295
2024-08-05,548857.0,572484.0,703100780.5270916,90666502495566.0,26644591.438730378,247871.87057516
2024-08-06,485173.0,502085.0,630987879.9602102,90666502495566.0,24947450.301382836,121638.16845454
2024-08-07,380097.0,483579.0,549860866.8224689,90666502495566.0,24061710.957340345,139727.41691012002
2024-08-08,487399.0,541524.0,581410260.8204794,90666502495566.0,24746427.922946204,111748.67895708999
2024-08-09,396419.0,505594.0,585917317.1059096,90666502495566.0,25226758.914557975,130271.8652193
2024-08-10,548777.0,449194.0,581410260.8204794,90666502495566.0,24917672.54543788,63053.215320670024
2024-08-11,644814.0,407547.0,725636061.954242,90666502495566.0,31274508.810764223,25870.19868151002
2024-08-12,450024.0,459444.0,617466711.1039201,90666502495566.0,25788167.68871333,103647.66281320002
2024-08-13,579618.0,499256.0,671551386.529081,90666502495566.0,28725350.5092765,119561.70868224994
2024-08-14,504701.0,514603.0,594742777.8026003,90637752282067.48,25374791.768216494,116536.52553099999
2024-08-15,660924.0,517110.0,690944705.8016886,86871474313762.0,30178079.4854486,91852.23819428998
2024-08-16,575811.0,541657.0,613213426.3989986,86871474313762.0,26519144.89827162,71618.09237166
2024-08-17,702540.0,468048.0,643442257.2778225,86871474313762.0,28078460.501293756,31318.33453520001
2024-08-18,769702.0,431177.0,673671088.1566465,86871474313762.0,29963139.508225396,30790.729698829986
2024-08-19,553394.0,479794.0,561392573.463872,86871474313762.0,24384186.539100166,107451.05363584004
2024-08-20,717337.0,522795.0,647760661.689083,86871474313762.0,28878023.561539512,87530.17861288
2024-08-21,687685.0,528523.0,634805448.4553014,86871474313762.0,28080429.310788065,91072.09046344999
2024-08-22,795102.0,529070.0,690944705.8016886,86871474313762.0,36484622.08943517,95129.96813056001
2024-08-23,799839.0,531334.0,708218323.4467307,86871474313762.0,32232355.760426287,124891.36607640996
2024-08-24,794380.0,465477.0,660715874.9228647,86871474313762.0,31977631.277370874,125969.05800595
2024-08-25,705838.0,410926.0,574347786.6976537,86871474313762.0,27138221.863811824,26507.088787310004
2024-08-26,600722.0,467689.0,578666191.1089141,86871474313762.0,27674781.48507304,95750.53435267998
2024-08-27,673811.0,500316.0,613213426.3989986,86871474313762.0,28461613.063088853,154117.60695177995
2024-08-28,733530.0,507535.0,703794017.3679069,87937390901164.8,30760746.125384457,111591.61713578997
2024-08-29,524362.0,537264.0,587091196.5963086,89471664776971.25,25532872.340284314,106823.88374549005
2024-08-30,542101.0,572225.0,631567802.399059,89471664776971.3,26777389.05608681,124015.86162797
2024-08-31,701952.0,500461.0,653806105.3004345,89471664776971.31,27970511.075326372,37009.96510003
2024-09-01,651871.0,474746.0,631567802.399059,89471664776971.3,26315865.6573048,45419.569376299994
2024-09-02,754904.0,497761.0,742759316.9059358,89471664776971.4,31261759.40518042,53217.32950300001
2024-09-03,582751.0,532190.0,662701426.4609846,89471664776971.33,27866937.66663015,102791.04179081002
2024-09-04,722736.0,517981.0,671596747.6215348,89471664776971.34,27898460.763741877,100866.63237075003
2024-09-05,721251.0,539154.0,689387389.9426349,89471664776971.36,28611563.22602556,108435.03330001002
2024-09-06,667267.0,541499.0,644910784.1398844,89471664776971.31,25917996.827483136,128338.17553971
2024-09-07,781426.0,467697.0,702730371.68346,89471664776971.36,27552792.156600785,27936.507460710014
2024-09-08,910083.0,443983.0,742759316.9059358,89471664776971.4,29124604.180054624,32699.56661522002
2024-09-09,572398.0,484357.0,644910784.1398844,89471664776971.31,26363933.229368545,113769.05726147005
2024-09-10,568630.0,496236.0,609329499.4976839,89471664776971.27,25238263.505764067,99026.38919286002
2024-09-11,411402.0,485718.0,495458846.64224994,92286401734175.08,19599003.467874914,87641.14376736
2024-09-12,563521.0,543579.0,700222814.5578787,92671576265160.66,28445745.72975443,87205.55491853999
2024-09-13,419047.0,541521.0,566627672.3067043,92671576265160.81,23035281.81937533,125818.40799308999
2024-09-14,638989.0,497081.0,640335336.9970075,92671576265160.72,26924773.978994336,37399.876966460004
2024-09-15,712474.0,450094.0,695616085.5147347,92671576265160.66,28778640.08225594,25880.475816640002
2024-09-16,504540.0,508716.0,575841130.3929921,92671576265160.8,23610937.617898855,96520.54034588
2024-09-17,539113.0,512792.0,691009356.4715909,92671576265160.67,29847118.119728208,99869.52096982999
2024-09-18,541476.0,503606.0,635728607.9538636,92671576265160.72,26402877.29540046,116956.66657793999
2024-09-19,455707.0,534707.0,562020943.2635604,92671576265160.81,24968850.56564683,130952.17337925002
2024-09-20,526390.0,555435.0,667975711.255871,92671576265160.69,29297347.49947946,180175.20529262995
2024-09-21,557444.0,487325.0,621908420.8244318,92671576265160.73,27029898.398331784,30656.640245090002
2024-09-22,628230.0,439610.0,626515149.8675756,92671576265160.73,27131378.855479404,24880.70142222
2024-09-23,580102.0,518528.0,672582440.299015,92671576265160.69,29543659.11037773,110088.38807601
2024-09-24,532220.0,517079.0,667975711.255871,92671576265160.69,31290121.05365632,134612.21562556992
2024-09-25,503460.0,513256.0,657005311.2676694,91782581703877.36,29194578.328504972,127725.05528282
2024-09-26,474766.0,515965.0,571298868.1801282,88404402371000.0,27504637.734074116,110060.8320676101
2024-09-27,451723.0,549045.0,602061114.928289,88404402371000.0,29299201.002719067,129847.57789366004
2024-09-28,507707.0,477266.0,566904261.5018196,88404402371000.0,27651721.876248162,35900.16545925001
2024-09-29,687427.0,462111.0,681164035.1378452,88404402371000.0,32394943.423457727,25131.778907449985
2024-09-30,594224.0,513555.0,602061114.928289,88404402371000.0,27958492.500597544,169322.46498286998
2024-10-01,632894.0,626337.0,689953248.4944626,88404402371000.0,31840978.55680005,129622.1577305
2024-10-02,590981.0,504061.0,681164035.1378452,88404402371000.0,31329411.523052048,127777.37995928002
2024-10-03,582777.0,522348.0,694347855.1727712,88404402371000.0,30552648.02459745,122979.59329388001
2024-10-04,561425.0,553982.0,742688528.6341666,88404402371000.0,34187225.99461169,88469.23921600003
2024-10-05,757575.0,462401.0,663585608.4246106,88404402371000.0,30081843.746234596,43915.17277343
2024-10-06,742158.0,435532.0,667980215.1029191,88404402371000.0,30594592.733785067,48047.37937448001
2024-10-07,717700.0,495630.0,681164035.1378452,88404402371000.0,32782462.893268794,123097.53907834002
2024-10-08,719458.0,556194.0,733899315.2775493,88404402371000.0,33702482.37648855,173729.68242095003
2024-10-09,536887.0,479175.0,574966972.3426994,91073716327740.78,25530107.240756985,108383.69672177001
2024-10-10,746211.0,495077.0,709250575.4670075,92049594548484.64,30822864.724527977,116176.15505136001
2024-10-11,633252.0,474119.0,640613423.0024583,92049594548484.72,29763151.703211993,111018.28266180007
2024-10-12,736321.0,440477.0,654340853.4953684,92049594548484.7,30990848.915371027,29272.90234836
2024-10-13,648739.0,417442.0,631461802.673852,92049594548484.72,28664910.99483269,25422.76122754
2024-10-14,611683.0,477679.0,636037612.8381552,92049594548484.72,29906256.018050965,102369.68402635
2024-10-15,646891.0,510964.0,713826385.6313109,92049594548484.64,33971085.75065951,174274.85384708998
2024-10-16,708342.0,465015.0,645189233.1667618,92049594548484.7,33194077.141254988,164873.90791851003
2024-10-17,653027.0,529901.0,718402195.7956142,92049594548484.64,38062121.87630825,129791.96978448002
2024-10-18,474279.0,519056.0,622310182.3452455,92049594548484.73,30684181.20402789,159244.63113749996
2024-10-19,735561.0,480562.0,791615158.4244666,92049594548484.58,38837709.34458331,44174.79132151999
2024-10-20,778073.0,462770.0,791615158.4244666,92049594548484.58,38382016.457399584,64133.53518051994
2024-10-21,835011.0,482337.0,782463538.0958601,92049594548484.58,37717977.99061954,127291.99250479
2024-10-22,700174.0,479204.0,638125714.2515116,93021007793487.48,30775801.63184207,140593.13105384
2024-10-23,665187.0,496062.0,718143298.2753785,95672703408224.0,33044108.439061753,101654.67214966998
2024-10-24,681834.0,453818.0,699119634.7449049,95672703408224.0,34240642.70925134,131301.16612396
2024-10-25,524014.0,585659.0,727655130.0406153,95672703408224.0,34823376.2580687,120888.83320406002
2024-10-26,597744.0,513505.0,694363718.8622864,95672703408224.0,31704049.381140314,38645.691377150004
2024-10-27,700814.0,452846.0,765702457.1015625,95672703408224.0,36204165.491280206,24081.494901989998
2024-10-28,702824.0,535356.0,798993868.2798914,95672703408224.0,36537186.23732615,159339.86870489002
2024-10-29,614981.0,580911.0,746678793.571089,95672703408224.0,36386425.459195286,196561.35638438005
2024-10-30,682099.0,553379.0,803749784.1625097,95672703408224.0,38851883.66008345,190942.85409407018
2024-10-31,562237.0,562550.0,751434709.4537071,95672703408224.0,40964324.2741171,188111.32695616002
2024-11-01,547888.0,556938.0,727655130.0406153,95672703408224.0,33910747.10887455,178141.29276521003
2024-11-02,544612.0,504261.0,670584139.4491944,95672703408224.0,32026078.597759437,33429.77773244001
2024-11-03,455402.0,452489.0,627780896.505629,95672703408224.0,29094437.76393023,37705.95299594001
2024-11-04,456826.0,518020.0,720519107.2542773,95989214149657.64,32758541.06532931,146565.45920291002
2024-11-05,465286.0,548496.0,702351988.6923242,101646843652784.64,30868848.264778823,161912.10173908004
2024-11-06,501641.0,622567.0,773092476.7620546,101646843652784.58,36479752.335798346,223393.72935641994
2024-11-07,553047.0,583392.0,788251152.776997,101646843652784.56,37249666.19414604,194340.50401439003
2024-11-08,497146.0,591256.0,717510664.7072663,101646843652784.62,34871500.82626299,213674.12136318992
2024-11-09,577368.0,502341.0,702351988.6923242,101646843652784.64,34682488.73240887,57310.86594470996
2024-11-10,558278.0,564887.0,747828016.7371509,101646843652784.6,38393587.929907665,110690.88195181
2024-11-11,462458.0,623757.0,687193312.6773819,101646843652784.64,36644575.45286638,185906.28231293007
2024-11-12,503677.0,702614.0,737722232.7271894,101646843652784.61,43018236.75243755,299110.99797799013
2024-11-13,570979.0,636591.0,697299096.6873435,101646843652784.64,40470156.6648386,236875.80991124996
2024-11-14,503566.0,587387.0,641717284.6325549,101646843652784.69,37903153.606656246,270090.24879934
2024-11-15,562223.0,619496.0,757933800.7471123,101646843652784.6,46031461.68156306,213545.51076663993
2024-11-16,602655.0,581986.0,793304044.7819778,101646843652784.56,46321229.22102725,57747.46642459999
2024-11-17,598496.0,518085.0,757933800.7471123,101646843652784.6,43237003.20203371,36667.43270355999
2024-11-18,673308.0,569926.0,789177471.4803329,101766294632436.23,45939880.53391854,36667.43270355999
2024-11-19,810805.0,547133.0,889845955.1158988,102289407543324.0,53066002.6667557,193868.81523410988
2024-11-20,664866.0,557265.0,747470602.2973549,102289407543324.0,44849182.089420706,212773.16144751993
2024-11-21,498512.0,666198.0,732216100.2096539,102289407543324.0,45832910.82179196,247507.81219866002
2024-11-22,540305.0,628962.0,727131266.1804202,102289407543324.0,45870965.214776054,191975.14145345998
2024-11-23,444699.0,590149.0,701707096.0342517,102289407543324.0,44288731.70387781,115004.59423768
2024-11-24,463289.0,534909.0,681367759.9173166,102289407543324.0,41610724.666828625,87102.56804205995
2024-11-25,604870.0,593158.0,859336950.9404964,102289407543324.0,52818949.67019584,198415.30159005994
2024-11-26,475689.0,568082.0,706791930.0634853,102289407543324.0,42134965.081264235,229069.1265728399
2024-11-27,462119.0,599701.0,676282925.8880831,102289407543324.0,40740155.28153788,133068.16330105002
2024-11-28,523480.0,559054.0,722046432.1511863,102289407543324.0,43708706.498148665,101672.42717471997
2024-11-29,341781.0,551876.0,615264917.5372787,102289407543324.0,38539203.27962367,123952.37275469
2024-11-30,640943.0,583648.0,833912780.7943279,102289407543324.0,51219912.1666137,44529.427137139995
2024-12-01,698223.0,501246.0,803403776.6189257,102289407543324.0,50454109.55479435,42943.048817920004
2024-12-02,311811.0,578842.0,649582756.2207783,102892719959890.11,40042377.24841241,175571.61223843996
2024-12-03,439519.0,613585.0,811042070.6273791,103919634711492.0,48404742.07075664,140399.19157464997
2024-12-04,502912.0,606514.0,759383340.0141702,103919634711492.0,46080118.04099268,144309.16401188995
2024-12-05,512490.0,676971.0,800710324.5047373,103919634711492.0,50444083.64163084,220681.90157122992
2024-12-06,414643.0,589966.0,702558736.3396405,103919634711492.0,43413843.2028743,179984.69814465998
2024-12-07,456101.0,523611.0,733553974.7075658,103919634711492.0,46815725.79079835,54293.523291100006
2024-12-08,420320.0,500126.0,754217466.9528493,103919634711492.0,47090807.27574497,37751.26231706002
2024-12-09,403264.0,548218.0,862700801.2405878,103919634711492.0,54361566.26139102,171836.79277973
2024-12-10,441944.0,637676.0,795544451.4434165,103919634711492.0,48841001.09533548,134106.56796057997
2024-12-11,481168.0,617471.0,733553974.7075658,103919634711492.0,46348479.76256849,211882.75240957004
2024-12-12,474978.0,642365.0,764549213.0754911,103919634711492.0,48612048.372051,171060.9984024699
2024-12-13,523585.0,622796.0,878198420.4245505,103919634711492.0,54813691.99291753,175472.56712800002
2024-12-14,517482.0,547370.0,821373816.7500207,103919634711492.0,51636670.970229216,52757.22398996994
2024-12-15,378527.0,540459.0,707724609.4009614,103919634711492.0,45484688.17443159,66749.25756767998
2024-12-16,412747.0,628257.0,796354777.917631,108242734681593.58,49902125.28962492,185055.06768817003
2024-12-17,419707.0,587955.0,733677850.1420219,108522647629298.0,46675781.88376012,150308.18660493003
2024-12-18,414366.0,583495.0,776835370.7386113,108522647629298.0,48207435.457878195,154047.10225663
2024-12-19,437574.0,634202.0,782230060.8131851,108522647629298.0,49035041.54318009,190867.64811826995
2024-12-20,398670.0,640920.0,814598201.2606272,108522647629298.0,48792080.69288845,167496.86974851994
2024-12-21,330225.0,516725.0,782230060.8131851,108522647629298.0,46576983.07753663,70497.24641687998
2024-12-22,336217.0,477331.0,836176961.5589218,108522647629298.0,48657903.29092301,34677.85720712002
2024-12-23,292681.0,528563.0,749861920.3657429,108522647629298.0,42142590.40323516,132317.31250849998
2024-12-24,326570.0,543738.0,712099089.8437271,108522647629298.0,40475096.03004776,120444.23734777998
2024-12-25,405831.0,465831.0,814598201.2606272,108522647629298.0,48438682.85151064,55509.37289147999
2024-12-26,298916.0,488028.0,706704399.7691535,108522647629298.0,40408202.34206625,87840.66624349002
2024-12-27,348241.0,568492.0,852361031.782643,108522647629298.0,48511207.9152624,100345.80647402004
2024-12-28,298580.0,513628.0,771440680.6640378,108522647629298.0,43529291.78230904,28238.99430931
2024-12-29,419112.0,473130.0,853049703.3260739,108610329323384.5,47490818.545648575,55111.059615990016
2024-12-30,374721.0,546526.0,867710155.9849901,109782075598904.53,47081028.01040803,144241.55066789998
2024-12-31,312513.0,545227.0,703991258.6293316,109782075598904.66,38391995.23616546,140906.14902825002
2025-01-01,292213.0,469908.0,764021520.9930731,109782075598904.6,41677508.02058292,69500.11447318998
2025-01-02,402440.0,536381.0,911368528.6131656,109782075598904.5,50856759.022372745,63231.46349058999
2025-01-03,409341.0,580296.0,774936114.1501169,109782075598904.6,43774428.96439177,84885.99752657005
2025-01-04,432302.0,514543.0,813137190.1997707,109782075598904.56,46859345.575336605,28130.11184958001
2025-01-05,433954.0,477492.0,851338266.2494245,109782075598904.53,49028390.2707316,24335.086925150004
2025-01-06,366260.0,552854.0,725820444.9434196,109782075598904.62,42889059.58256392,106495.75123878001
2025-01-07,352121.0,534903.0,731277741.5219413,109782075598904.62,43399566.37768761,126294.78293384997
2025-01-08,399976.0,545474.0,682162072.3152436,109782075598904.67,38731743.14653424,128250.19282253005
2025-01-09,534013.0,551517.0,829509079.9353366,109782075598904.55,45131715.5046244,77833.58494077004
2025-01-10,408769.0,555569.0,774936114.1501169,109782075598904.6,43118492.83665689,87131.83742224998
2025-01-11,361190.0,493250.0,753106927.8360293,109782075598904.61,41261535.49680089,28764.193670009998
2025-01-12,380525.0,478512.0,939753829.6056751,109910589834948.7,51325373.58876659,26664.567607340006
2025-01-13,408248.0,527739.0,702796044.3776932,110451907374650.0,38030872.878672,80158.99862936002
